Date,Hour,Real-Time LMP,Day-Ahead LMP,Regional Power Demand,Gas Price ($/MMBtu),Generation Outages (MW),Gas_Marginal,Temperature - Boston (deg. F)
1/19/2019,5,42.28,51.66,12706,13.5,1566,0,32
1/19/2019,6,25.94,50.92,12334,13.5,1566,0,28.9
1/19/2019,7,43.42,50.88,13016,13.5,1566,0,28
1/19/2019,8,47.84,79.25,13796,13.5,1566,1,28.9
1/19/2019,9,46.48,92.27,14303,13.5,1566,1,30
1/19/2019,10,43.48,94.58,14319,13.5,1566,0,32
1/19/2019,11,66.99,99.88,14396,13.5,1566,1,32
1/19/2019,12,92.58,98.8,14593,13.5,1566,1,33.1
1/19/2019,13,68.58,86.91,14559,13.5,1566,0,30.9
1/19/2019,14,61.46,86.65,14663,13.5,1566,1,30.9
1/19/2019,15,79.19,86.42,14917,13.5,1566,0,30
1/19/2019,16,96.61,91.86,15247,13.5,1566,0,30.9
1/19/2019,17,123.47,113.27,15972,13.5,1566,0,30.9
1/19/2019,18,114.89,125.55,16702,13.5,1566,1,30
1/19/2019,19,96.43,119.91,16536,13.5,1566,1,30
1/19/2019,20,79.72,113.15,16088,13.5,1566,0,30
1/19/2019,21,76.16,105.55,15528,13.5,1566,0,30
1/19/2019,22,49.92,87,14848,13.5,1566,0,30.9
1/19/2019,23,62.8,90.27,14206,13.5,1566,0,32
1/19/2019,24,76.51,92.2,13210,13.5,1566,0,32
1/20/2019,1,115.18,89.01,12434,13.5,1461,0,34
1/20/2019,2,161.25,71.92,12156,13.5,1461,0,32
1/20/2019,3,146.3,66.85,12336,13.5,1461,0,33.1
1/20/2019,4,63.39,72.31,12527,13.5,1461,0,33.1
1/20/2019,5,62.81,55.56,12620,13.5,1461,0,34
1/20/2019,6,74.17,72.16,12705,13.5,1461,0,36
1/20/2019,7,48.76,72.19,13150,13.5,1461,0,37
1/20/2019,8,19.64,59.49,13461,13.5,1461,0,36
1/20/2019,9,50.98,82.6,14306,13.5,1461,0,30
1/20/2019,10,58.6,91.12,15004,13.5,1461,0,27
1/20/2019,11,95.48,91.67,15678,13.5,1461,1,23
1/20/2019,12,101.48,85.9,16195,13.5,1461,1,24.1
1/20/2019,13,113.63,89.54,16507,13.5,1461,1,28
1/20/2019,14,77.9,87.81,16443,13.5,1461,1,27
1/20/2019,15,99.48,90.11,16334,13.5,1461,1,21.9
1/20/2019,16,92.91,89.85,16326,13.5,1461,1,21.9
1/20/2019,17,67.01,102.11,16727,13.5,1461,0,24.1
1/20/2019,18,90.97,128.85,17597,13.5,1461,1,25
1/20/2019,19,72.38,131.62,17380,13.5,1461,1,26.1
1/20/2019,20,55.2,107.62,16761,13.5,1461,0,25
1/20/2019,21,57,102.66,16554,13.5,1461,1,19.9
1/20/2019,22,60.55,98.49,15961,13.5,1461,0,16
1/20/2019,23,58.49,99.74,15464,13.5,1461,0,12.9
1/20/2019,24,66.29,111.8,14558.3333,13.5,1461,0,10
1/21/2019,1,56.04,94.8,14161,13.5,2254,1,9
1/21/2019,2,54.95,90.83,14274,13.5,2254,1,8.1
1/21/2019,3,40.59,72.79,13973,13.5,2254,0,7
1/21/2019,4,55.53,84.91,14044,13.5,2254,1,7
1/21/2019,5,55.84,86.6,14384,13.5,2254,1,6.1
1/21/2019,6,54.86,102.53,14915,13.5,2254,0,6.1
1/21/2019,7,56.55,121.17,16047,13.5,2254,0,5
1/21/2019,8,54.64,106.23,17040,13.5,2254,0,5
1/21/2019,9,109.04,115.74,17827,13.5,2254,1,5
1/21/2019,10,147.64,125.64,18371,13.5,2254,0,6.1
1/21/2019,11,148.96,132.98,18762,13.5,2254,0,5
1/21/2019,12,147.93,133.03,18961,13.5,2254,0,6.1
1/21/2019,13,145.91,129.8,18957,13.5,2254,0,6.1
1/21/2019,14,154.4,128.89,18949,13.5,2254,1,7
1/21/2019,15,150.76,126.05,18990,13.5,2254,0,7
1/21/2019,16,135.25,123.07,19127,13.5,2254,1,7
1/21/2019,17,138.51,134.22,19721,13.5,2254,1,6.1
1/21/2019,18,163.76,180.27,20709,13.5,2254,0,6.1
1/21/2019,19,161.11,151.15,20610,13.5,2254,1,6.1
1/21/2019,20,151.57,140.03,20142,13.5,2254,1,7
1/21/2019,21,142.38,123.92,19397,13.5,2254,0,7
1/21/2019,22,146.36,122.72,18347,13.5,2254,0,7
1/21/2019,23,102.8,114.69,17059,13.5,2254,0,8.1
1/21/2019,24,98.86,117.13,15958.6667,13.5,2254,1,8.1
1/22/2019,1,128.78,106.68,15271,13.5,2517,0,8.1
1/22/2019,2,151.13,105.63,15191,13.5,2517,0,8.1
1/22/2019,3,128.28,103.71,15034,13.5,2517,0,9
1/22/2019,4,124.9,102.89,15042,13.5,2517,0,9
1/22/2019,5,133.94,105.57,15355,13.5,2517,0,9
1/22/2019,6,153.37,112.69,16007,13.5,2517,0,9
1/22/2019,7,160.5,164.73,17587,13.5,2517,0,9
1/22/2019,8,143.56,137.75,18563,13.5,2517,0,10
1/22/2019,9,138.15,113,18638,13.5,2517,0,12
1/22/2019,10,131.27,108.15,18300,13.5,2517,0,16
1/22/2019,11,132.53,108.23,17959,13.5,2517,0,19
1/22/2019,12,130.2,101.32,17651,13.5,2517,0,21.9
1/22/2019,13,99.07,98.78,17495,13.5,2517,0,24.1
1/22/2019,14,91.7,96.07,17369,13.5,2517,1,26.1
1/22/2019,15,92.31,94.41,17509,13.5,2517,1,28
1/22/2019,16,97.94,90.13,17508,13.5,2517,1,28
1/22/2019,17,109.19,95.24,17951,13.5,2517,0,28
1/22/2019,18,129.5,126.32,19027,13.5,2517,0,27
1/22/2019,19,124.3,125.95,19060,13.5,2517,0,27
1/22/2019,20,110.5,123.61,18612,13.5,2517,1,26.1
1/22/2019,21,95.31,97.71,17944,13.5,2517,0,26.1
1/22/2019,22,80.37,89.72,16898,13.5,2517,0,25
1/22/2019,23,69.03,90.41,15853,13.5,2517,1,24.1
1/22/2019,24,59.12,87.59,14834.9167,13.5,2517,0,21.9
1/23/2019,1,78.47,82.59,14649,4.197,1783,0,21.9
1/23/2019,2,83.08,66.39,14346,4.197,1783,1,19.9
1/23/2019,3,106.99,65.31,14428,4.197,1783,1,19.9
1/23/2019,4,101.24,65.53,14416,4.197,1783,0,21
1/23/2019,5,71.85,70.59,14276,4.197,1783,0,21.9
1/23/2019,6,82.41,66.66,14620,4.197,1783,0,21.9
1/23/2019,7,106.82,94.17,16209,4.197,1783,0,24.1
1/23/2019,8,100.07,101.64,17082,4.197,1783,1,26.1
1/23/2019,9,87.8,100.07,17176,4.197,1783,1,30.9
1/23/2019,10,89.25,98.91,17144,4.197,1783,0,34
1/23/2019,11,55.75,63.67,17091,4.197,1783,0,34
1/23/2019,12,62.52,61.6,16915,4.197,1783,0,37
1/23/2019,13,67.34,56.89,16661,4.197,1783,1,39.9
1/23/2019,14,60.65,53.01,16789,4.197,1783,0,41
1/23/2019,15,56.96,52.69,16655,4.197,1783,0,41
1/23/2019,16,60.84,53.38,16665,4.197,1783,1,41
1/23/2019,17,64.11,55.6,16895,4.197,1783,0,41
1/23/2019,18,71.59,70.75,17633,4.197,1783,0,42.1
1/23/2019,19,69.11,60.8,17454,4.197,1783,0,43
1/23/2019,20,54.13,54.64,16919,4.197,1783,1,43
1/23/2019,21,41.81,53.37,16153,4.197,1783,1,44.1
1/23/2019,22,34.97,45.96,15094,4.197,1783,1,46
1/23/2019,23,31.73,42.78,14007,4.197,1783,1,46.9
1/23/2019,24,14.11,39.84,13191.25,4.197,1783,0,46.9
1/24/2019,1,27.52,24.24,13127,3.686,3206,0,48.9
1/24/2019,2,22.84,24.24,12838,3.686,3206,1,48.9
1/24/2019,3,22.97,23.93,12591,3.686,3206,1,50
1/24/2019,4,22.6,22.77,12495,3.686,3206,1,51.1
1/24/2019,5,22.99,23.39,12502,3.686,3206,1,51.1
1/24/2019,6,24.86,24.94,13236,3.686,3206,1,52
1/24/2019,7,25.3,36.45,14306,3.686,3206,1,52
1/24/2019,8,26.57,40.36,14887,3.686,3206,1,55
1/24/2019,9,33.13,41.11,15107,3.686,3206,1,55.9
1/24/2019,10,33.02,44.67,15230,3.686,3206,1,55.9
1/24/2019,11,29.12,36.07,15322,3.686,3206,1,57
1/24/2019,12,42.77,34.91,15430,3.686,3206,0,55.9
1/24/2019,13,44.16,34.78,15675,3.686,3206,0,57
1/24/2019,14,47.38,35.41,15687,3.686,3206,0,57
1/24/2019,15,45.33,37.74,15588,3.686,3206,0,57.9
1/24/2019,16,35.12,34.3,15425,3.686,3206,1,59
1/24/2019,17,43.14,44.8,15803,3.686,3206,0,57
1/24/2019,18,37.27,54.68,16361,3.686,3206,1,55.9
1/24/2019,19,31.68,50.88,16199,3.686,3206,1,52
1/24/2019,20,29.37,48.97,15724,3.686,3206,1,53.1
1/24/2019,21,26.89,44.6,15184,3.686,3206,1,48.9
1/24/2019,22,25.49,37.57,14512,3.686,3206,1,43
1/24/2019,23,9.3,30.47,13477,3.686,3206,0,39.9
1/24/2019,24,4.45,37.59,12949.75,3.686,3206,0,37
1/25/2019,1,12.51,27.45,12363,8.5,2738,0,36
1/25/2019,2,4.77,27,11945,8.5,2738,0,35.1
1/25/2019,3,-3.59,24.25,11827,8.5,2738,0,35.1
1/25/2019,4,3.41,23.93,11889,8.5,2738,0,34
1/25/2019,5,0.15,26.92,11910,8.5,2738,0,34
1/25/2019,6,-1.41,29.49,12776,8.5,2738,0,34
1/25/2019,7,30.48,47.89,14514,8.5,2738,1,34
1/25/2019,8,45.12,44.8,15481,8.5,2738,0,35.1
1/25/2019,9,41.47,42.69,15403,8.5,2738,0,36
1/25/2019,10,27.73,40.92,14781,8.5,2738,0,37
1/25/2019,11,34.17,49.54,14433,8.5,2738,0,39
1/25/2019,12,37.98,49.15,14375,8.5,2738,0,41
1/25/2019,13,24.3,47.54,14201,8.5,2738,0,41
1/25/2019,14,28.14,48.74,14414,8.5,2738,1,39.9
1/25/2019,15,28.66,49.41,14407,8.5,2738,1,39.9
1/25/2019,16,29.6,49.57,14791,8.5,2738,1,39
1/25/2019,17,45.64,53.56,15561,8.5,2738,1,37.9
1/25/2019,18,61.57,64.02,16604,8.5,2738,1,37
1/25/2019,19,61.82,61.97,16612,8.5,2738,1,37
1/25/2019,20,44.51,61.95,16256,8.5,2738,0,34
1/25/2019,21,42.52,59.89,15803,8.5,2738,1,33.1
1/25/2019,22,38.96,52.49,15159,8.5,2738,0,32
1/25/2019,23,26.28,49.46,14443,8.5,2738,1,30
1/25/2019,24,38.9,49.04,13552.5,8.5,2738,0,28.9
1/26/2019,1,50.23,43.14,12915,7.688,1736,0,28
1/26/2019,2,48,45.23,12530,7.688,1736,0,27
1/26/2019,3,33.58,47.13,12608,7.688,1736,0,26.1
1/26/2019,4,43.88,47.78,12538,7.688,1736,0,25
1/26/2019,5,46.87,51.1,12396,7.688,1736,1,25
1/26/2019,6,36.32,51.44,12758,7.688,1736,0,25
1/26/2019,7,35.84,68.18,13534,7.688,1736,1,25
1/26/2019,8,44.55,55.28,14245,7.688,1736,0,26.1
1/26/2019,9,51.24,63.27,14587,7.688,1736,1,27
1/26/2019,10,36.15,60.01,14349,7.688,1736,0,28.9
1/26/2019,11,45.09,55.51,13937,7.688,1736,0,30.9
1/26/2019,12,13.68,51.8,13563,7.688,1736,0,30.9
1/26/2019,13,-1.09,48.84,13523,7.688,1736,0,33.1
1/26/2019,14,27.7,46.7,13625,7.688,1736,1,35.1
1/26/2019,15,29.15,47.49,13747,7.688,1736,1,35.1
1/26/2019,16,43.06,51.41,14138,7.688,1736,1,35.1
1/26/2019,17,54.17,59.36,15126,7.688,1736,0,34
1/26/2019,18,60.57,72.1,16224,7.688,1736,1,34
1/26/2019,19,55.1,63.13,16211,7.688,1736,0,32
1/26/2019,20,51.85,59.77,15799,7.688,1736,0,33.1
1/26/2019,21,56.77,51.99,15349,7.688,1736,1,32
1/26/2019,22,34.53,47.06,14778,7.688,1736,1,30.9
1/26/2019,23,49.4,47.88,14012,7.688,1736,0,30.9
1/26/2019,24,55.33,44.56,13223.8333,7.688,1736,1,28
1/27/2019,1,64.74,51.99,12600,7.688,2076,0,28
1/27/2019,2,38.42,47.34,12209,7.688,2076,0,30.9
1/27/2019,3,37.57,40.62,12256,7.688,2076,1,28
1/27/2019,4,43.92,41.6,12250,7.688,2076,0,27
1/27/2019,5,58.34,46.25,12358,7.688,2076,1,28
1/27/2019,6,66.65,51.79,12672,7.688,2076,1,30
1/27/2019,7,42.38,47.88,13004,7.688,2076,1,30
1/27/2019,8,46.04,40.41,13501,7.688,2076,1,32
1/27/2019,9,65.42,44.42,13872,7.688,2076,1,34
1/27/2019,10,31.79,41.23,13847,7.688,2076,1,36
1/27/2019,11,28.87,39.61,13925,7.688,2076,1,41
1/27/2019,12,26.46,37.1,13942,7.688,2076,0,44.1
1/27/2019,13,28.99,36.16,14246,7.688,2076,1,
1/27/2019,14,32.12,33.93,14204,7.688,2076,1,46
1/27/2019,15,26.62,30.49,14020,7.688,2076,1,46
1/27/2019,16,27.34,32.67,14494,7.688,2076,1,44.1
1/27/2019,17,29.62,34.87,15041,7.688,2076,0,43
1/27/2019,18,48.98,51.38,16101,7.688,2076,1,43
1/27/2019,19,53.4,48.88,16089,7.688,2076,1,43
1/27/2019,20,37.47,38.7,15588,7.688,2076,1,43
1/27/2019,21,26.65,35.59,14920,7.688,2076,1,43
1/27/2019,22,16.35,33.34,13972,7.688,2076,0,42.1
1/27/2019,23,-1.35,29.17,13086,7.688,2076,0,41
1/27/2019,24,-23.75,27.11,12518.1667,7.688,2076,0,41
1/28/2019,1,-11.11,32.56,12142,7.688,2070,0,42.1
1/28/2019,2,21.62,30.75,11561,7.688,2070,0,37
1/28/2019,3,17.78,29.64,11432,7.688,2070,0,36
1/28/2019,4,-14.58,31.09,11578,7.688,2070,0,34
1/28/2019,5,8.59,32.64,11897,7.688,2070,0,32
1/28/2019,6,40.44,46.67,12989,7.688,2070,0,30
1/28/2019,7,59.03,82.05,14886,7.688,2070,1,28
1/28/2019,8,52.25,79.06,15983,7.688,2070,0,27
1/28/2019,9,52.49,64.32,15962,7.688,2070,1,27
1/28/2019,10,28.62,62.91,15312,7.688,2070,1,28.9
1/28/2019,11,34.96,80.2,14854,7.688,2070,1,28
1/28/2019,12,31.77,73.39,14533,7.688,2070,1,30
1/28/2019,13,38.86,70.41,14662,7.688,2070,1,30.9
1/28/2019,14,44.95,66.29,14861,7.688,2070,1,32
1/28/2019,15,46.66,69.58,15101,7.688,2070,0,30.9
1/28/2019,16,48.97,77.46,15601,7.688,2070,0,30
1/28/2019,17,66.19,82.6,16454,7.688,2070,1,28.9
1/28/2019,18,99.22,114.71,17703,7.688,2070,1,28
1/28/2019,19,133.82,107.33,17900,7.688,2070,1,27
1/28/2019,20,116.97,89.61,17498,7.688,2070,0,27
1/28/2019,21,101.55,86.63,16869,7.688,2070,1,27
1/28/2019,22,73.94,80.8,15888,7.688,2070,0,26.1
1/28/2019,23,65.53,61.36,14676,7.688,2070,1,25
1/28/2019,24,61.82,57.2,13666.5,7.688,2070,0,25
1/29/2019,1,95.04,81.82,13269,8.75,1470,0,25
1/29/2019,2,94.53,80.43,13182,8.75,1470,0,25
1/29/2019,3,84.18,85.61,13251,8.75,1470,1,25
1/29/2019,4,126.81,81.66,13379,8.75,1470,1,28
1/29/2019,5,129.42,85.07,13598,8.75,1470,0,28
1/29/2019,6,152.06,86.19,14275,8.75,1470,0,28
1/29/2019,7,133.69,97.47,15822,8.75,1470,0,21.9
1/29/2019,8,133.5,94.06,16716,8.75,1470,0,21
1/29/2019,9,92.3,93.31,16686,8.75,1470,1,21
1/29/2019,10,78.34,77.92,16568,8.75,1470,1,24.1
1/29/2019,11,68.15,65.26,16457,8.75,1470,1,26.1
1/29/2019,12,65.84,65.63,16439,8.75,1470,1,28.9
1/29/2019,13,78.35,64.79,16472,8.75,1470,1,30
1/29/2019,14,77.45,64.55,16340,8.75,1470,1,34
1/29/2019,15,69.98,61.76,16363,8.75,1470,1,34
1/29/2019,16,68.88,63.12,16496,8.75,1470,1,35.1
1/29/2019,17,69.07,67.53,17050,8.75,1470,1,35.1
1/29/2019,18,89.19,93.85,17928,8.75,1470,1,36
1/29/2019,19,85.41,89.68,17837.3636,8.75,1470,1,36
1/29/2019,20,67.26,71.83,17360,8.75,1470,1,37
1/29/2019,21,68.18,64.57,16668,8.75,1470,1,37
1/29/2019,22,58.09,55.64,15603,8.75,1470,1,37
1/29/2019,23,50.77,52.56,14550,8.75,1470,0,37
1/29/2019,24,38.71,46.72,13758,8.75,1470,0,37
1/30/2019,1,16.98,57.96,13685,10.065,2762,0,37
1/30/2019,2,10.26,51.97,13179,10.065,2762,0,37.9
1/30/2019,3,11.35,49,12967,10.065,2762,0,37.9
1/30/2019,4,0.01,50.69,12823,10.065,2762,0,37.9
1/30/2019,5,5.64,52.66,12828,10.065,2762,0,34
1/30/2019,6,-27.07,65.98,13418,10.065,2762,0,28
1/30/2019,7,46.65,75.02,14937,10.065,2762,0,28
1/30/2019,8,48.33,75.96,15949,10.065,2762,0,28.9
1/30/2019,9,51.7,72.88,16200,10.065,2762,0,30
1/30/2019,10,44.09,67.91,15889,10.065,2762,1,30
1/30/2019,11,59.14,94,15498,10.065,2762,1,28.9
1/30/2019,12,59,88.09,15181,10.065,2762,0,30
1/30/2019,13,53.49,86.19,14903,10.065,2762,0,30
1/30/2019,14,39.73,86.49,14849,10.065,2762,0,32
1/30/2019,15,0,88.84,14961,10.065,2762,0,32
1/30/2019,16,30.72,88.88,15574,10.065,2762,1,33.1
1/30/2019,17,50.62,95.03,16588,10.065,2762,0,30.9
1/30/2019,18,60.92,141.58,17925,10.065,2762,1,30
1/30/2019,19,67.88,148.39,18198,10.065,2762,0,28
1/30/2019,20,70.39,132.46,18034,10.065,2762,0,23
1/30/2019,21,69.57,124.99,17650,10.065,2762,0,19
1/30/2019,22,57.98,108.95,16950,10.065,2762,0,12.9
1/30/2019,23,50.73,93.84,16180,10.065,2762,1,10.9
1/30/2019,24,49.41,92.31,15326.1667,10.065,2762,0,9
1/31/2019,1,49.84,69.89,14937,9.063,1455,1,8.1
1/31/2019,2,53.53,70.5,15068,9.063,1455,1,8.1
1/31/2019,3,51.86,69.44,15010,9.063,1455,0,7
1/31/2019,4,44.64,69.45,14758,9.063,1455,1,6.1
1/31/2019,5,43.18,70.36,14957,9.063,1455,0,5
1/31/2019,6,41.44,73.48,15756,9.063,1455,1,5
1/31/2019,7,55.48,98.51,17448,9.063,1455,1,5
1/31/2019,8,71.4,87.02,18514,9.063,1455,0,6.1
1/31/2019,9,70.36,82.58,18559,9.063,1455,1,6.1
1/31/2019,10,62.98,78.57,18127,9.063,1455,1,9
1/31/2019,11,61.52,111.86,17707,9.063,1455,1,10.9
1/31/2019,12,56.6,97.89,17373,9.063,1455,1,12.9
1/31/2019,13,57.66,90.15,17064,9.063,1455,1,15.1
1/31/2019,14,55.32,89.58,16928,9.063,1455,0,17.1
1/31/2019,15,55.23,93.6,16940,9.063,1455,1,17.1
1/31/2019,16,56.47,96.82,17366,9.063,1455,0,18
1/31/2019,17,56.12,109.94,18238,9.063,1455,1,17.1
1/31/2019,18,64.11,124.85,19378.9167,9.063,1455,0,16
1/31/2019,19,68.8,121.07,19651,9.063,1455,0,15.1
1/31/2019,20,61.13,114.45,19351,9.063,1455,1,14
1/31/2019,21,58.52,100.29,18776,9.063,1455,0,14
1/31/2019,22,56.67,91.49,17855,9.063,1455,0,14
1/31/2019,23,52.14,87.11,16630,9.063,1455,1,14
1/31/2019,24,55.59,91.33,15562.25,9.063,1455,0,14
2/1/2019,1,50.8,46.35,14931,6.416,1689,0,14
2/1/2019,2,39.49,45.51,14617,6.416,1689,0,12.9
2/1/2019,3,41.37,45.25,14740,6.416,1689,1,12.9
2/1/2019,4,43.64,45.08,14777,6.416,1689,0,12
2/1/2019,5,50.51,45.66,14987,6.416,1689,0,10.9
2/1/2019,6,119.87,62.57,15808,6.416,1689,0,10.9
2/1/2019,7,72.23,84.13,17451,6.416,1689,0,10.9
2/1/2019,8,75.51,75.04,18338,6.416,1689,0,12
2/1/2019,9,70.67,70.82,18129,6.416,1689,0,14
2/1/2019,10,57.58,67.79,17650,6.416,1689,1,17.1
2/1/2019,11,46.68,50.06,17312,6.416,1689,0,18
2/1/2019,12,44.46,47.86,16954,6.416,1689,0,19.9
2/1/2019,13,44.83,46.86,16626,6.416,1689,1,21.9
2/1/2019,14,44.11,46.51,16684,6.416,1689,0,21.9
2/1/2019,15,44.48,45.93,16693,6.416,1689,1,23
2/1/2019,16,45.18,46.32,16987,6.416,1689,1,23
2/1/2019,17,48.38,48.58,17416,6.416,1689,0,21.9
2/1/2019,18,60.25,72.17,18394,6.416,1689,0,21
2/1/2019,19,64.87,69.13,18497,6.416,1689,1,21
2/1/2019,20,58.38,54.49,18222,6.416,1689,0,19.9
2/1/2019,21,55.41,49.93,17754,6.416,1689,1,19
2/1/2019,22,42.72,50.1,17080,6.416,1689,0,18
2/1/2019,23,44.13,46.3,16168,6.416,1689,1,17.1
2/1/2019,24,58.19,46.97,15231.75,6.416,1689,0,17.1
2/2/2019,1,51.16,49.47,14578,3.982,2771,0,16
2/2/2019,2,60.16,49.41,14198,3.982,2771,0,16
2/2/2019,3,71.97,49.4,14029,3.982,2771,0,16
2/2/2019,4,65.71,49.53,13994,3.982,2771,0,15.1
2/2/2019,5,69.44,49.84,14115,3.982,2771,0,15.1
2/2/2019,6,104.43,49.22,14532,3.982,2771,0,15.1
2/2/2019,7,131.5,58.52,15276,3.982,2771,1,15.1
2/2/2019,8,129.5,50.18,15976,3.982,2771,1,17.1
2/2/2019,9,110.13,56.52,16374,3.982,2771,1,19
2/2/2019,10,106.8,50.8,16247,3.982,2771,0,19.9
2/2/2019,11,49.31,49.31,15854,3.982,2771,1,25
2/2/2019,12,40.55,49.4,16023,3.982,2771,1,27
2/2/2019,13,39.91,42.55,15903,3.982,2771,1,30.9
2/2/2019,14,39.66,40.02,15675,3.982,2771,1,33.1
2/2/2019,15,39.44,38.47,15671,3.982,2771,1,35.1
2/2/2019,16,38.43,40.16,15754,3.982,2771,1,35.1
2/2/2019,17,33.76,40.32,16299,3.982,2771,1,34
2/2/2019,18,34.52,53.91,17054,3.982,2771,1,34
2/2/2019,19,34.79,52.45,16997,3.982,2771,1,34
2/2/2019,20,31.99,43.01,16502,3.982,2771,1,33.1
2/2/2019,21,40.6,47.68,15909,3.982,2771,1,34
2/2/2019,22,40.89,40.09,15122,3.982,2771,1,34
2/2/2019,23,34.92,38.08,14222,3.982,2771,1,34
2/2/2019,24,30.99,37.75,13338.5833,3.982,2771,0,35.1
2/3/2019,1,43.63,40.25,12992,3.982,2271,0,35.1
2/3/2019,2,38.87,33.77,12692,3.982,2271,0,35.1
2/3/2019,3,34.68,37.5,12718,3.982,2271,0,32
2/3/2019,4,28.7,37.51,12658,3.982,2271,1,30.9
2/3/2019,5,27.18,33.76,12879,3.982,2271,0,28
2/3/2019,6,26.33,40.93,12957,3.982,2271,0,30
2/3/2019,7,22.85,38.09,13048,3.982,2271,1,30.9
2/3/2019,8,27.24,40.14,13663,3.982,2271,1,32
2/3/2019,9,32.3,38.94,14416,3.982,2271,0,32
2/3/2019,10,65.53,38.96,14719,3.982,2271,0,33.1
2/3/2019,11,64.55,35.11,14930,3.982,2271,0,34
2/3/2019,12,63.09,34.52,15029,3.982,2271,1,35.1
2/3/2019,13,59.96,39.66,14965,3.982,2271,1,35.1
2/3/2019,14,39.83,35.33,14976,3.982,2271,1,36
2/3/2019,15,27.02,33.83,14608,3.982,2271,1,37.9
2/3/2019,16,24.01,35.04,14809,3.982,2271,1,37.9
2/3/2019,17,27.58,38.4,15610,3.982,2271,1,36
2/3/2019,18,32.42,57.46,16476,3.982,2271,1,36
2/3/2019,19,27.67,54.9,16011,3.982,2271,1,35.1
2/3/2019,20,22.74,45.54,15257,3.982,2271,1,35.1
2/3/2019,21,23.03,32.06,14889,3.982,2271,1,34
2/3/2019,22,24.13,34.56,14179,3.982,2271,1,35.1
2/3/2019,23,35.7,39.65,13520,3.982,2271,0,37.9
2/3/2019,24,51.25,32.15,12878.75,3.982,2271,0,37.9
2/4/2019,1,23.66,27.57,12197,3.982,2566,1,36
2/4/2019,2,23.33,25.39,12131,3.982,2566,1,36
2/4/2019,3,21.4,25.25,11830,3.982,2566,1,39
2/4/2019,4,23.08,24.85,11754,3.982,2566,1,39
2/4/2019,5,24.04,26.84,12120,3.982,2566,1,39
2/4/2019,6,26.45,35.22,12841,3.982,2566,0,37
2/4/2019,7,48.11,64.36,14229,3.982,2566,1,37.9
2/4/2019,8,58.52,51.63,15020,3.982,2566,0,39.9
2/4/2019,9,45.82,48.23,14759,3.982,2566,1,44.1
2/4/2019,10,28.66,39.85,14112,3.982,2566,1,48.9
2/4/2019,11,23.18,38.48,13590,3.982,2566,1,53.1
2/4/2019,12,23.37,33.11,13427,3.982,2566,1,57
2/4/2019,13,20.97,31.83,13162,3.982,2566,1,61
2/4/2019,14,20.45,31.94,13432,3.982,2566,1,63
2/4/2019,15,20.36,31.46,13355,3.982,2566,1,63
2/4/2019,16,23.18,33.35,13690,3.982,2566,1,57.9
2/4/2019,17,32.34,39.84,14420,3.982,2566,0,55.9
2/4/2019,18,43.23,57.63,15567,3.982,2566,0,52
2/4/2019,19,33.31,57.95,15876,3.982,2566,1,50
2/4/2019,20,27.34,54.91,15490,3.982,2566,1,46
2/4/2019,21,24.78,50.61,14827,3.982,2566,1,46.9
2/4/2019,22,20.36,36.77,13883,3.982,2566,1,46.9
2/4/2019,23,17.23,27.52,12865,3.982,2566,0,45
2/4/2019,24,12.32,32.2,12014.5833,3.982,2566,0,43
2/5/2019,1,5.61,22.42,11673,2.942,2121,0,42.1
2/5/2019,2,15.2,22.81,11793,2.942,2121,1,41
2/5/2019,3,16.31,22.28,11772,2.942,2121,0,42.1
2/5/2019,4,15.25,21.95,11779,2.942,2121,0,43
2/5/2019,5,7.16,21.71,11882,2.942,2121,0,43
2/5/2019,6,4.25,25.71,12844,2.942,2121,0,44.1
2/5/2019,7,13.76,28.78,13782,2.942,2121,1,45
2/5/2019,8,20.56,26.13,14625,2.942,2121,1,48
2/5/2019,9,20.27,23.86,14519,2.942,2121,1,50
2/5/2019,10,20.02,23.32,14225,2.942,2121,1,52
2/5/2019,11,18.91,22.96,13669,2.942,2121,1,55.9
2/5/2019,12,15.41,23.24,13038,2.942,2121,0,63
2/5/2019,13,14.82,22.68,12758,2.942,2121,0,64
2/5/2019,14,10.95,22.76,12469.0833,2.942,2121,0,64.9
2/5/2019,15,10.55,22.76,12674.7,2.942,2121,0,64.9
2/5/2019,16,10.61,23.27,13410.6667,2.942,2121,1,64
2/5/2019,17,18.18,23.85,14032,2.942,2121,1,63
2/5/2019,18,19.92,34.23,15168,2.942,2121,1,60.1
2/5/2019,19,19.72,27.76,15466,2.942,2121,1,55.9
2/5/2019,20,18.45,25.46,15135,2.942,2121,0,53.1
2/5/2019,21,17.69,25.09,14633,2.942,2121,1,51.1
2/5/2019,22,19.19,22.73,13652,2.942,2121,0,48.9
2/5/2019,23,13.07,23.13,12815,2.942,2121,0,46
2/5/2019,24,-6.37,23.01,11873.3333,2.942,2121,0,44.1
2/6/2019,1,7.65,13.13,11276,4,2652,0,41
2/6/2019,2,12.79,13.45,10983,4,2652,0,39
2/6/2019,3,3.44,13.46,10866,4,2652,0,37.9
2/6/2019,4,6.56,13.33,10967,4,2652,0,36
2/6/2019,5,17.33,14.19,11166,4,2652,1,35.1
2/6/2019,6,17.6,21.48,12269,4,2652,0,34
2/6/2019,7,18.1,29.64,14048,4,2652,1,33.1
2/6/2019,8,25.21,39.26,14952,4,2652,1,34
